MESSAGE_ID	VILLAGE_ID	VILLAGE_PLAYER_ID	TO_VILLAGE_PLAYER_ID	PLAYER_ID	DAY	MESSAGE_TYPE_CODE	MESSAGE_NUMBER	MESSAGE_CONTENT	MESSAGE_DATETIME	IS_CONVERT_DISABLE	FACE_TYPE_CODE
5604	10	117			0	SPECTATE_SAY	2	"諸々追加変更されてるな。
国主さまはご苦労様だ。"	2018-04-28 08:27:32.000	0	NORMAL
5605	10	116			0	NORMAL_SAY	42	"ランダムチェック。
(5)(1)[[2d6]]"	2018-04-28 08:28:08.000	0	NORMAL
5606	10	115			0	NORMAL_SAY	43	"に、入村時にも確認画面が欲しいっちゃ、、、。
変な句読点入れてしまったっちゃ。"	2018-04-28 08:29:31.000	0	NORMAL
5607	10	105			0	NORMAL_SAY	44	"いらっしゃいませー
>>41 確かにそうですね。G国チップはともかく選びにくいので入れておきます。
>>43 あっ。。サボったまま忘れていました。確認挟むようにしますねー。"	2018-04-28 08:43:37.000	0	NORMAL
5608	10				0	PUBLIC_SYSTEM	18	まだ村人たちは揃っていないようだ。	2018-04-29 00:00:51.000	0	
5609	10	105			0	NORMAL_SAY	45	"見切り発車で募集かけてしまったせいか、最初の更新までには集まりませんでしたね。。
取り急ぎ、少し触れる時間が取れましたので、入村時のランダム発言が反映されないバグは修正しました。"	2018-04-29 00:11:00.000	0	NORMAL
5610	10	112			0	NORMAL_SAY	46	"お疲れさまです。
ゲルトさまに光あれ"	2018-04-29 01:21:08.000	0	NORMAL
5611	10				0	PUBLIC_SYSTEM	19	シスター フリーデルは村を去った。	2018-04-29 01:21:20.000	0	
5612	10				0	PUBLIC_SYSTEM	20	(見学) 2人目、負傷兵 シモン。	2018-04-29 01:22:48.000	0	
5613	10	118			0	SPECTATE_SAY	3	ハゲ[[ハゲorバーコードorフサフサ]]ゲルトがいると聞いて	2018-04-29 01:22:49.000	0	NORMAL
5614	10	118			0	SPECTATE_SAY	4	orによってハゲという言葉しか出ないバグが発生していないかの確認、あるいは育毛剤の購入をお勧めします	2018-04-29 01:24:19.000	0	NORMAL
5615	10				0	PUBLIC_SYSTEM	21	9人目、少年 ペーター。	2018-04-29 02:17:33.000	0	
5616	10	119			0	NORMAL_SAY	47	ゴールデンな村だね	2018-04-29 02:17:33.000	0	NORMAL
5617	10				0	PRIVATE_SYSTEM	13	少年 ペーターが希望役職を村人に設定しました。	2018-04-29 02:17:33.000	0	
5618	10	119			0	NORMAL_SAY	48	役職希望って必ず選ばないとダメなの？ランダムとかはないの？	2018-04-29 02:19:45.000	0	NORMAL
5619	10	119			0	NORMAL_SAY	49	"サイコロ　ころころ
(77408)(83753)(86101)(31429)(51583)(25666)(24201)(78990)(47347)[[9d99999]]"	2018-04-29 02:23:41.000	0	NORMAL
5620	10	115			0	NORMAL_SAY	50	">>48
選択のしたに『おまかせ』があるっちゃよ
おまかせの希望の強さは『他の人が希望役職割り振って、余った役職を割り振る』だっちゃ。
ランダムのように『とにかくどの役職でもいい』っていう希望はとりあえずできないっちゃ。"	2018-04-29 06:47:54.000	0	NORMAL
5621	10	115			0	NORMAL_SAY	51	(たしか、今までの参加者が『ほかの希望者を蹴ってまで全ての役職からどれでもいいっていうランダム』っている？っていうスタンスだったっちゃ。ランダムを希望する人の意見が聞けてないから実装されてないっていうのも現状っちゃ。もし欲しいならそれとなくプレゼンして国主が納得すれば実装されるかも、しれないっちゃ)	2018-04-29 06:58:43.000	0	NORMAL
5622	10	105			0	NORMAL_SAY	52	あっ！昨日バグ直した時に色々やってたら、おまかせがもしかしたら消えてるかも...	2018-04-29 07:55:29.000	0	NORMAL
5623	10	115			0	NORMAL_SAY	53	">>52
ほ、ほんとだー！！
確認せず知った口聞いて悪かったっちゃ…"	2018-04-29 08:21:52.000	0	NORMAL
5624	10	105			0	NORMAL_SAY	54	"構成にかかわらず狂人とかが選択肢に出るようになっていたので構成に応じた選択肢が出るように直したんだけど、今度はおまかせが無くなっちゃったね(´･ω･`)
明日の夜まで箱がないのですみませんが明日までは何か選んでおいていただけると。今日始まっちゃったらすみません。"	2018-04-29 08:57:48.000	0	NORMAL
5625	10				0	PRIVATE_SYSTEM	14	農夫 ヤコブが希望役職を共鳴者に設定しました。	2018-04-29 11:27:06.000	0	
5626	10	116			0	NORMAL_SAY	55	ゲルトはフサフサ[[ハゲorバーコードorフサフサ]]	2018-04-29 14:19:28.000	0	NORMAL
5627	10	116			0	NORMAL_SAY	56	"問題ございませんでしたね。
誰ですか、ゲルトをハゲ塗りしたのは。こんなにフサフサしているのに。"	2018-04-29 14:20:14.000	0	NORMAL
5628	10	119			0	NORMAL_SAY	57	"ゲルトさん、ヤコブさん、ありがとう
前はあったけど今は一時的に消えちゃったってことだね

ゲルトさんはハゲ[[ハゲorバーコードorフサフサ]]
ヤコブさんは帽子を取るとハゲ[[ハゲorバーコードorフサフサ]]"	2018-04-29 15:31:30.000	0	NORMAL
5629	10	119			0	NORMAL_SAY	58	ゲルトさん、はげてますヨ…（ヤコブさんも）	2018-04-29 15:32:53.000	0	NORMAL
5630	10				0	PUBLIC_SYSTEM	22	負傷兵 シモンは村を去った。	2018-04-29 17:23:06.000	0	
5631	10				0	PUBLIC_SYSTEM	23	10人目、シスター フリーデル。	2018-04-29 17:25:31.000	0	
5632	10	120			0	NORMAL_SAY	59	"神の一手（>>55）により頭髪ラグナロクが回避されたかと思いきや、
また、新たな火種（>>57）が…今度は毛根アポカリプスを引き起こそうとしているようですね

髪よ、迷える我らをお救い下さい。"	2018-04-29 17:25:31.000	0	NORMAL
5633	10				0	PRIVATE_SYSTEM	15	シスター フリーデルが希望役職を人狼に設定しました。	2018-04-29 17:25:31.000	0	
5634	10	120			0	NORMAL_SAY	60	"このようなときこそ、聖書の教えを省みましょう…

――創めにランダム神がゲルトハゲとハゲゲルトを造った。
――フリーデルは云った。「光あれ」。するとハゲゲルトが出来た。"	2018-04-29 17:33:08.000	0	NORMAL
5635	10				0	PUBLIC_SYSTEM	24	11人目、パン屋 オットー。	2018-04-29 17:33:50.000	0	
5636	10	121			0	NORMAL_SAY	61	"ゲルトがハゲてるらしいと聞いて見に来ました。
お邪魔します。"	2018-04-29 17:33:50.000	0	NORMAL
5637	10				0	PRIVATE_SYSTEM	16	パン屋 オットーが希望役職を村人に設定しました。	2018-04-29 17:33:50.000	0	
5638	10	120			0	NORMAL_SAY	62	"――ランダム神はゲルトハゲとハゲゲルトに言います。
――「ェ（ア）デ（ラ）ン（ス）※諸説あり　の園にある知恵の実には、手を付けてはいけないよ」
――「頭皮の新陳代謝を活性化し、毛髪を促成するけれど、食べてはいけないよ」

ゲルトハゲとハゲゲルトは、すぐさま知恵の実に手を出してしまいました"	2018-04-29 17:43:32.000	0	NORMAL
5639	10	120			0	NORMAL_SAY	63	"こんにちは、オットーさん。
この闇の時代を乗り切るために、力をお貸しください。"	2018-04-29 17:45:12.000	0	NORMAL
5640	10	105			0	NORMAL_SAY	64	"いらっしゃませ。
ハハハハゲルトちゃうわ！
ハゲ[[フッサフサorハゲ]]だし！"	2018-04-29 17:48:48.000	0	NORMAL
5641	10	105			0	NORMAL_SAY	65	みなさまこんにちは、ハゲルトです。	2018-04-29 17:49:26.000	0	NORMAL
5642	10	120			0	NORMAL_SAY	66	">>65ハゲルトさま
己が運命を受け入れて安らかな顔を見せる貴方は、輝いて見えます"	2018-04-29 17:51:43.000	0	NORMAL
5643	10	115			0	NORMAL_SAY	67	.｡oO(ゲルトはハゲてたっちゃか……。寝てる時もズラを外さないなんて意識高いっちゃね……)	2018-04-29 17:59:21.000	0	NORMAL
5644	10				0	PRIVATE_SYSTEM	17	旅人 ニコラスが希望役職を賢者に設定しました。	2018-04-29 18:10:20.000	0	
5645	10	108			0	NORMAL_SAY	68	"ゲルトはふさふさしているように見えて
後頭部にハゲがあるんだね。

役職希望は変更しておいたよ。"	2018-04-29 18:12:33.000	0	NORMAL
5646	10	115			0	NORMAL_SAY	69	ゲルトは後頭部ハゲ[[ヅラor後頭部ハゲorハゲなんて真っ赤な嘘]]だったっちゃ。	2018-04-29 21:22:31.000	0	NORMAL
5647	10	116			0	NORMAL_SAY	70	"ハゲルトチャレンジ
ル[[ハorゲorルorト]]ハ[[ハorゲorルorト]]ル[[ハorゲorルorト]]ハ[[ハorゲorルorト]]"	2018-04-29 21:29:24.000	0	NORMAL
5648	10	109			0	NORMAL_SAY	71	"顔面以外の毛穴という毛穴から
フサフサ毛が生えているワイ、高みの見物"	2018-04-29 21:49:36.000	0	NORMAL
5649	10	109			0	NORMAL_SAY	72	働き者のハゲルトにはカタリナの胸毛をお裾分けしてあげよう	2018-04-29 21:51:30.000	0	NORMAL
5650	10	105			0	NORMAL_SAY	73	"連続襲撃をなしにして、14-17名の構成を変更しました。(狂→魔、村→霊)
おまかせが選べないバグは明日の21時目標で修正します。おまかせに変更したい方はお手数ですがそれ以降でお願いします。"	2018-04-29 22:06:33.000	0	NORMAL
5651	10	105			0	NORMAL_SAY	74	"提案です
本日も集まらなかった場合は最低人数を現在集まっている11名にして、明後日から13人以下でも開始する、としたいのですがいかがでしょうか。"	2018-04-29 22:10:05.000	0	NORMAL
5652	10	116			0	NORMAL_SAY	75	">>74
異議なしアルよ。（急なRP変更"	2018-04-29 22:40:11.000	0	NORMAL
5653	10	120			0	NORMAL_SAY	76	">>74
異議なしデスピサロ。（急なRP変更"	2018-04-29 22:48:16.000	0	NORMAL
5654	10	108			0	NORMAL_SAY	77	">>74
了解"	2018-04-29 22:53:40.000	0	NORMAL
5655	10	107			0	NORMAL_SAY	78	">>74
了解です"	2018-04-29 23:04:25.000	0	NORMAL
5656	10	109			0	NORMAL_SAY	79	">>74いいよ

っ[胸毛]"	2018-04-29 23:18:10.000	0	NORMAL
5657	10				0	PRIVATE_SYSTEM	18	シスター フリーデルが希望役職を村人に設定しました。	2018-04-29 23:43:57.000	0	
5658	10	107			0	NORMAL_SAY	80	"役職希望欄ですが、デフォルトが村人に
なってますけど「希望なし」にした方が
いいかなって思いました"	2018-04-29 23:49:25.000	0	NORMAL
5659	10	107			0	NORMAL_SAY	81	">>54
見逃してました忘れて下さい
（耳まで真っ赤）"	2018-04-29 23:52:23.000	0	NORMAL
5660	10				0	PUBLIC_SYSTEM	25	まだ村人たちは揃っていないようだ。	2018-04-30 00:01:19.000	0	
5661	10	113			0	NORMAL_SAY	82	>>74了解しましたあ	2018-04-30 00:29:43.000	0	NORMAL
5662	10				0	PRIVATE_SYSTEM	19	少年 ペーターが希望役職を村人に設定しました。	2018-04-30 03:21:40.000	0	
5663	10	115			0	NORMAL_SAY	83	">>74
了解だっちゃ(頑なに変えないRP)"	2018-04-30 08:28:49.000	0	NORMAL
5664	10				0	PRIVATE_SYSTEM	20	神父 ジムゾンが希望役職を共鳴者に設定しました。	2018-04-30 09:15:29.000	0	
5665	10	119			0	NORMAL_SAY	84	">>74
了解だよー"	2018-04-30 09:25:14.000	0	NORMAL
5666	10	121			0	NORMAL_SAY	85	">>74
了解でーす"	2018-04-30 10:07:12.000	0	NORMAL
5667	10	105			0	NORMAL_SAY	86	"ありがとうございます。では最低人数変えておきます。
宣伝したらもう少し増えないかなあ"	2018-04-30 11:04:18.000	0	NORMAL
5668	10				0	PRIVATE_SYSTEM	21	神父 ジムゾンが希望役職を狩人に設定しました。	2018-04-30 13:17:40.000	0	
5669	10				0	PRIVATE_SYSTEM	22	神父 ジムゾンが希望役職を賢者に設定しました。	2018-04-30 13:41:53.000	0	
5670	10				0	PRIVATE_SYSTEM	23	村長 ヴァルターが希望役職を人狼に設定しました。	2018-04-30 14:10:02.000	0	
5671	10				0	PUBLIC_SYSTEM	26	12人目、ならず者 ディーター。	2018-04-30 14:41:47.000	0	
5672	10	122			0	NORMAL_SAY	87	ランダムが実装されたと聞いてきたぜぇ！	2018-04-30 14:41:47.000	0	NORMAL
5673	10				0	PRIVATE_SYSTEM	24	ならず者 ディーターが希望役職を村人に設定しました。	2018-04-30 14:41:47.000	0	
5674	10	122			0	NORMAL_SAY	88	ハ[[ハorゲorルorト]]ゲ[[ハorゲorルorト]]ル[[ハorゲorルorト]]ト[[ハorゲorルorト]]	2018-04-30 14:42:48.000	0	NORMAL
5675	10	122			0	NORMAL_SAY	89	">>88
完璧だ"	2018-04-30 14:43:15.000	0	NORMAL
5676	10	105			0	NORMAL_SAY	90	"いらっしゃい
いきなり完成させるのやめてwwww"	2018-04-30 14:44:12.000	0	NORMAL
5677	10	121			0	NORMAL_SAY	91	">>88
完成させるの早すぎるw
やはりゲルトはハゲから逃れられない運命だったのか…"	2018-04-30 14:54:01.000	0	NORMAL
5678	10	116			0	NORMAL_SAY	92	"負けないアルよ！！
ハ[[ハorゲorルorト]]ゲ[[ハorゲorルorト]]ゲ[[ハorゲorルorト]]ハ[[ハorゲorルorト]]"	2018-04-30 15:46:05.000	0	NORMAL
5679	10	116			0	NORMAL_SAY	93	"使用出来るランダムコマンドは、発言欄のオレンジの枠の中に記載があったら有難いアル。
クレクレ君ですまんアルね。"	2018-04-30 15:53:00.000	0	NORMAL
5680	10				0	PRIVATE_SYSTEM	25	神父 ジムゾンが希望役職を共鳴者に設定しました。	2018-04-30 15:54:58.000	0	
5681	10				0	PRIVATE_SYSTEM	26	神父 ジムゾンが希望役職を狂人に設定しました。	2018-04-30 18:25:24.000	0	
5682	10	105			0	NORMAL_SAY	94	希望役職におまかせが選択できないバグを修正しました。お騒がせしました。	2018-04-30 18:33:47.000	0	NORMAL
5683	10	120			0	NORMAL_SAY	95	"ハゲの修正は頓挫してしまったようですが、
バグの修正には変わらぬ情熱を持っておられるようですね
ありがとうございます"	2018-04-30 19:03:19.000	0	NORMAL
5684	10	108			0	NORMAL_SAY	96	"これは完璧なハゲルト。
ハゲの修正って出来るのかな？"	2018-04-30 19:35:31.000	0	NORMAL
5685	10	120			0	NORMAL_SAY	97	">>96聖ニコラスさま
ハゲの修正は、髪の御業と聞きます
ジムゾンさまが、一瞬、希望の光で照らしてくださったような事例もあります
聖ニコラスさまならあるいは…"	2018-04-30 19:44:51.000	0	NORMAL
5686	10				0	PRIVATE_SYSTEM	27	少年 ペーターが希望役職をおまかせに設定しました。	2018-04-30 20:05:53.000	0	
5687	10				0	PRIVATE_SYSTEM	28	シスター フリーデルが希望役職をおまかせに設定しました。	2018-04-30 22:12:08.000	0	
5688	10				0	PRIVATE_SYSTEM	29	シスター フリーデルが希望役職を村人に設定しました。	2018-04-30 22:12:26.000	0	
5689	10	108			0	NORMAL_SAY	98	レオナ ヨゲハ ノ トルゲハ～（呪文を唱えた。一瞬ここら辺一帯が光で満ちた…ような気がするかもしれない）	2018-04-30 23:46:20.000	0	NORMAL
5690	10				0	PRIVATE_SYSTEM	30	ならず者 ディーターが希望役職を村人に設定しました。	2018-04-30 23:56:05.000	0	
5700	10				1	PUBLIC_SYSTEM	27	"さあ、自らの姿を鏡に映してみよう。
そこに映るのはただの村人か、それとも血に飢えた人狼か。

例え人狼でも、多人数で立ち向かえば怖くはない。
問題は、だれが人狼なのかという事だ。
占い師の能力を持つ人間ならば、それを見破れるだろう。"	2018-05-01 00:34:41.000	0	
5701	10				1	PUBLIC_SYSTEM	28	この館には、村人が4名、人狼が2名、狂人が1名、狩人が1名、共鳴者が2名、導師が1名、賢者が1名いるようだ。	2018-05-01 00:34:41.000	0	
5702	10				1	PRIVATE_SYSTEM	31	"楽天家 ゲルトの役職は村人になりました。（希望役職：村人）
司書 クララの役職は村人になりました。（希望役職：村人）
旅人 ニコラスの役職は賢者になりました。（希望役職：賢者）
羊飼い カタリナの役職は人狼になりました。（希望役職：村人）
村長 ヴァルターの役職は人狼になりました。（希望役職：人狼）
少女 リーザの役職は村人になりました。（希望役職：村人）
農夫 ヤコブの役職は共鳴者になりました。（希望役職：共鳴者）
神父 ジムゾンの役職は狂人になりました。（希望役職：狂人）
少年 ペーターの役職は狩人になりました。（希望役職：おまかせ）
シスター フリーデルの役職は村人になりました。（希望役職：村人）
パン屋 オットーの役職は導師になりました。（希望役職：村人）
ならず者 ディーターの役職は共鳴者になりました。（希望役職：村人）"	2018-05-01 00:34:41.000	0	
